,id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude,monument
9769,23492244,174571535,Sergio,Private room,Villaverde,Butarque,9,0,40.34454,-3.67764,Puente de Toledo
9770,23493396,83154990,Irene,Entire home/apt,Centro,Universidad,60,82,40.42105,-3.70407,Gran Vía
9771,23494179,123830121,Henry Ramiro,Private room,Centro,Sol,47,94,40.41588,-3.70648,Casa de la Panaderia
9772,23494539,1927715,Ruben,Entire home/apt,Villaverde,Los Angeles,65,25,40.35498,-3.69523,Puente de Toledo
9773,23495076,175438999,Moimir,Entire home/apt,Centro,Embajadores,48,77,40.41102,-3.6998,Barrio de Las Letras
9774,23495524,72323365,Kati,Entire home/apt,Centro,Embajadores,70,87,40.40702,-3.7049,Plaza Mayor
9775,23497180,28038703,Luxury Rentals Madrid,Entire home/apt,Chamartín,Hispanoamérica,150,10,40.45873,-3.68605,Estadio Santiago Bernabéu
9776,23497627,28038703,Luxury Rentals Madrid,Entire home/apt,Salamanca,Goya,90,8,40.42478,-3.6783,Monumento a Alfonso XII
9777,23497761,99018982,Alterhome,Entire home/apt,Ciudad Lineal,Concepción,54,3,40.43406,-3.65821,Barrio de Salamanca
9778,23498851,28038703,Luxury Rentals Madrid,Entire home/apt,Salamanca,Recoletos,130,7,40.42822,-3.6841,Fundación Mapfre Recoletos
9779,23499064,28038703,Luxury Rentals Madrid,Entire home/apt,Salamanca,Recoletos,140,2,40.42854,-3.68428,Fundación Mapfre Recoletos
9780,23499327,28038703,Luxury Rentals Madrid,Entire home/apt,Tetuán,Castillejos,150,7,40.45645,-3.69396,Estadio Santiago Bernabéu
9781,23499803,28038703,Luxury Rentals Madrid,Entire home/apt,Chamartín,El Viso,100,1,40.43963,-3.68854,Estadio Santiago Bernabéu
9782,23500006,51828290,Ramon,Hotel room,Usera,Almendrales,42,20,40.38456,-3.70405,Puente de Toledo
9783,23500028,28038703,Luxury Rentals Madrid,Entire home/apt,Chamartín,El Viso,100,9,40.43831,-3.68981,Estadio Santiago Bernabéu
9784,23504628,83545660,Sara,Entire home/apt,Arganzuela,Palos de Moguer,37,40,40.4021,-3.69448,Paseo del Prado
9785,23505234,68915177,Monica,Entire home/apt,Salamanca,Goya,65,34,40.42784,-3.6766,Barrio de Salamanca
9786,23509044,31127756,Eloisa,Entire home/apt,Centro,Universidad,70,18,40.42465,-3.70929,Museo Cerralbo
9787,23509655,156861860,Federico,Private room,Puente de Vallecas,Numancia,18,38,40.39724,-3.66391,Palacio De Cristal
9788,23511360,99018982,Alterhome,Entire home/apt,Centro,Cortes,58,5,40.41141,-3.69305,Paseo del Prado
9789,23512105,159558182,Home Club,Entire home/apt,Centro,Justicia,216,5,40.42476,-3.6958,Fundación Mapfre Recoletos
9790,23512623,60737770,Borja,Private room,Centro,Sol,45,0,40.41712,-3.70328,Barrio de Las Letras
9791,23513849,40877988,Eduardo Y Raul,Entire home/apt,Centro,Universidad,70,80,40.42399,-3.70598,Malasaña
9792,23514318,877571,Lidia,Entire home/apt,Chamberí,Trafalgar,77,12,40.43452,-3.70214,Malasaña
9793,23517753,28038703,Luxury Rentals Madrid,Entire home/apt,Chamartín,El Viso,100,7,40.43927,-3.68933,Estadio Santiago Bernabéu
9794,23517950,28038703,Luxury Rentals Madrid,Entire home/apt,Centro,Palacio,220,6,40.41995,-3.70884,Gran Vía
9795,23518153,28038703,Luxury Rentals Madrid,Entire home/apt,Retiro,Ibiza,240,6,40.41786,-3.67786,Monumento a Alfonso XII
9796,23518338,175659536,Manuel,Entire home/apt,Centro,Sol,200,45,40.41629,-3.70683,Casa de la Panaderia
9797,23518344,175665722,Maria,Entire home/apt,Centro,Justicia,110,49,40.42462,-3.69607,Fundación Mapfre Recoletos
9798,23518413,28038703,Luxury Rentals Madrid,Entire home/apt,Chamberí,Trafalgar,125,7,40.43269,-3.69964,Malasaña
9799,23518775,28038703,Luxury Rentals Madrid,Entire home/apt,Retiro,Ibiza,130,5,40.42026,-3.67777,Monumento a Alfonso XII
9800,23520946,109209578,Rafael,Entire home/apt,Arganzuela,Palos de Moguer,50,52,40.40249,-3.69013,Paseo del Prado
9801,23521086,17968917,Eva Y Gloria,Private room,Latina,Puerta del Angel,25,26,40.40884,-3.7328,La Latina
9802,23521149,3117754,Natalia,Entire home/apt,Centro,Cortes,250,0,40.41405,-3.69799,Barrio de Las Letras
9803,23522176,20922154,Yulia,Entire home/apt,Puente de Vallecas,Numancia,79,37,40.40276,-3.66225,Palacio De Cristal
9804,23522894,129016253,Juan Andres,Private room,Puente de Vallecas,Numancia,50,1,40.39593,-3.66216,Palacio De Cristal
9805,23533233,11233926,Gabriel,Private room,Salamanca,Fuente del Berro,25,8,40.4238,-3.66143,Barrio de Salamanca
9806,23534312,175697787,Ana Luisa,Entire home/apt,Centro,Justicia,80,53,40.42027,-3.70024,Edificio Metrópolis
9807,23534437,26521943,MarÃ­a,Entire home/apt,Moncloa - Aravaca,Argüelles,120,15,40.42349,-3.71266,Museo Cerralbo
9808,23537916,26521943,MarÃ­a,Entire home/apt,Moncloa - Aravaca,Argüelles,135,13,40.42465,-3.71272,Museo Cerralbo
9809,23542991,158276066,Abi,Entire home/apt,Centro,Embajadores,50,86,40.40727,-3.70123,Paseo del Prado
9810,23543067,56371885,Jacin,Entire home/apt,Centro,Sol,75,59,40.41945,-3.70534,Gran Vía
9811,23543950,24113732,Aymara,Entire home/apt,Moncloa - Aravaca,Casa de Campo,180,0,40.43215,-3.73423,Ermita De San António De La Florida
9812,23544096,2853900,Olivia,Entire home/apt,Chamberí,Gaztambide,94,22,40.43465,-3.71712,Templo de Debod
9813,23551666,31733456,Fernando,Entire home/apt,Retiro,Pacífico,110,65,40.40617,-3.68055,Palacio De Cristal
9814,23553031,12345399,Eva,Entire home/apt,Chamberí,Trafalgar,75,81,40.43109,-3.69875,Malasaña
9815,23554443,175996721,Rogelio,Entire home/apt,Retiro,Pacífico,65,11,40.40574,-3.67762,Palacio De Cristal
9816,23554747,176001645,Jaime,Entire home/apt,Centro,Sol,56,47,40.41762,-3.7028,Barrio de Las Letras
9817,23555771,14310119,Jurgen,Private room,Centro,Embajadores,27,51,40.41054,-3.7028,Barrio de Las Letras
9818,23557245,54310958,Be Mate,Entire home/apt,Centro,Embajadores,118,5,40.40853,-3.69832,Paseo del Prado
9819,23557914,176029754,Javier,Entire home/apt,Centro,Palacio,116,57,40.42051,-3.7113,Plaza de Oriente
9820,23561612,2541550,Melvin Enrique,Entire home/apt,Centro,Universidad,46,42,40.42385,-3.70994,Museo Cerralbo
9821,23564481,149257574,Apartamentos Torr En Madrid,Entire home/apt,Chamartín,Prosperidad,80,2,40.44513,-3.67221,Estadio Santiago Bernabéu
9822,23570685,134866040,VerÃ³nica,Entire home/apt,Centro,Universidad,50,70,40.42387,-3.70711,Gran Vía
9823,23572337,2541550,Melvin Enrique,Entire home/apt,Centro,Universidad,59,23,40.42527,-3.7085,Malasaña
9824,23573460,2541550,Melvin Enrique,Entire home/apt,Centro,Universidad,69,24,40.42355,-3.71031,Museo Cerralbo
9825,23574418,173009995,Silvia,Entire home/apt,Chamberí,Almagro,80,19,40.43537,-3.6971,Malasaña
9826,23576224,2541550,Melvin Enrique,Entire home/apt,Centro,Universidad,77,16,40.42456,-3.7081,Malasaña
9827,23576978,124381557,Marta,Entire home/apt,Salamanca,Lista,80,35,40.43037,-3.67672,Barrio de Salamanca
9828,23579133,176237087,Maria Elena,Entire home/apt,Centro,Justicia,140,50,40.4217,-3.69591,Fundación Mapfre Recoletos
9829,23579143,176234759,Gediser,Entire home/apt,Tetuán,Castillejos,90,48,40.46072,-3.69315,Estadio Santiago Bernabéu
9830,23581579,160475110,Artur,Private room,Centro,Embajadores,29,0,40.41364,-3.7037,Barrio de Las Letras
9831,23581874,176268200,Eunhee,Entire home/apt,Centro,Universidad,80,4,40.42569,-3.7095,Malasaña
9832,23583594,81515537,Cecilia,Entire home/apt,Centro,Palacio,120,0,40.41235,-3.71308,Cripta de la Almudena
9833,23586052,48603330,Ben,Entire home/apt,Centro,Justicia,75,1,40.42137,-3.69804,Edificio Metrópolis
9834,23591650,149257574,Apartamentos Torr En Madrid,Entire home/apt,Usera,San Fermín,120,13,40.36703,-3.69064,Puente de Toledo
9835,23596505,176440195,Jorge,Entire home/apt,Centro,Universidad,95,0,40.42512,-3.7033,Malasaña
9836,23599006,176007081,Ismael,Private room,Villa de Vallecas,Casco Histórico de Vallecas,15,0,40.371,-3.62066,Palacio De Cristal
9837,23601424,176001645,Jaime,Entire home/apt,Centro,Sol,35,29,40.41643,-3.70168,Barrio de Las Letras
9838,23602289,169027370,MarÃ­a E.,Private room,Salamanca,Lista,18,3,40.43025,-3.67463,Barrio de Salamanca
9839,23602701,96025379,Carlos,Entire home/apt,Arganzuela,Delicias,77,47,40.39261,-3.69387,Paseo del Prado
9840,23603142,176519025,Ander,Entire home/apt,Centro,Palacio,60,13,40.41309,-3.71101,Cripta de la Almudena
9841,23606062,176526728,Jonas,Private room,Latina,Puerta del Angel,55,44,40.4122,-3.72875,La Latina
9842,23606366,176554497,"Alvaro, Ricardo Y Sergio",Entire home/apt,Ciudad Lineal,Concepción,70,124,40.43491,-3.6576,Barrio de Salamanca
9843,23607843,23774906,Beatriz Y Arturo,Entire home/apt,Centro,Embajadores,68,25,40.40973,-3.70506,Plaza Mayor
9844,23619213,2541550,Melvin Enrique,Entire home/apt,Centro,Universidad,75,24,40.42377,-3.71023,Museo Cerralbo
9845,23620404,2541550,Melvin Enrique,Entire home/apt,Centro,Universidad,69,1,40.42371,-3.70864,Gran Vía
9846,23621184,83879701,Lourdes,Entire home/apt,Centro,Embajadores,70,54,40.40959,-3.70086,Barrio de Las Letras
9847,23621444,101930506,Julia,Private room,Arganzuela,Delicias,25,26,40.39363,-3.69291,Paseo del Prado
9848,23622064,21725728,Maria,Private room,Centro,Universidad,27,29,40.42537,-3.70613,Malasaña
9849,23622490,157229941,Sweet Inn,Entire home/apt,Centro,Universidad,80,9,40.42538,-3.70487,Malasaña
9850,23622497,83879701,Lourdes,Entire home/apt,Centro,Embajadores,70,35,40.40893,-3.70092,Barrio de Las Letras
9851,23622522,176743560,Juliana,Private room,Ciudad Lineal,San Pascual,23,34,40.44137,-3.65749,Barrio de Salamanca
9852,23623391,176752562,Check-Dreams Sl,Entire home/apt,Centro,Embajadores,110,3,40.41224,-3.70328,Barrio de Las Letras
9853,23624342,84098497,Laura,Private room,Usera,Orcasur,30,1,40.36768,-3.69669,Puente de Toledo
9854,23626306,99617654,Carmen,Entire home/apt,Centro,Palacio,135,31,40.40965,-3.70989,Plaza Mayor
9855,23627486,176057051,David,Entire home/apt,Puente de Vallecas,San Diego,75,51,40.39331,-3.67119,Palacio De Cristal
9856,23628037,4053105,BegoÃ±a,Entire home/apt,Centro,Embajadores,39,56,40.41039,-3.69695,Paseo del Prado
9857,23628871,176809303,Lander,Entire home/apt,Centro,Embajadores,65,1,40.4092,-3.69733,Paseo del Prado
9858,23629902,99233843,Snaillin,Private room,Arganzuela,Acacias,39,48,40.40212,-3.70309,Puente de Toledo
9859,23630197,101867260,Jheyson Andres,Private room,Villaverde,San Andrés,18,6,40.3495,-3.70979,Puente de Toledo
9860,23633021,157007729,Max,Entire home/apt,Centro,Embajadores,64,19,40.40678,-3.70953,Puente de Toledo
9861,23634567,159145712,Jose Manuel,Private room,Usera,Moscardó,50,2,40.39214,-3.70722,Puente de Toledo
9862,23638253,176921335,Palos Y Adobe S.L,Entire home/apt,Centro,Embajadores,125,43,40.41356,-3.70659,Plaza Mayor
9863,23639039,2711109,Yolanda ... /Alrezkate S.L,Entire home/apt,Centro,Cortes,75,12,40.41363,-3.69808,Barrio de Las Letras
9864,23639239,99018982,Alterhome,Entire home/apt,Centro,Palacio,49,1,40.40842,-3.71135,Cripta de la Almudena
9865,23641032,54310958,Be Mate,Entire home/apt,Centro,Justicia,122,21,40.4229,-3.69957,Edificio Metrópolis
9866,23641514,125155975,Room365sm,Entire home/apt,Centro,Justicia,190,14,40.42518,-3.69922,Malasaña
9867,23642714,120664285,Teresa Y Marisol,Entire home/apt,Salamanca,Recoletos,100,29,40.42585,-3.68328,Puerta de Alcalá
9868,23643982,176975793,MarÃ­a Teresa,Entire home/apt,Centro,Palacio,120,42,40.41851,-3.71168,Plaza de Oriente
9869,23644585,14706285,Carolina & Dani,Entire home/apt,Centro,Embajadores,69,102,40.41141,-3.70737,Plaza Mayor
9870,23644906,14706285,Carolina & Dani,Entire home/apt,Centro,Embajadores,500,1,40.41009,-3.7074,Plaza Mayor
9871,23645012,123910844,Yanitza,Private room,Moncloa - Aravaca,Valdezarza,25,44,40.46617,-3.71181,Estadio Santiago Bernabéu
9872,23647171,106147867,Rosa MÂª,Entire home/apt,Salamanca,Guindalera,108,25,40.43466,-3.67277,Barrio de Salamanca
9873,23649464,177031914,Javier,Entire home/apt,Centro,Sol,80,10,40.41519,-3.70577,Plaza Mayor
9874,23650100,177040272,Ignacio,Entire home/apt,Centro,Palacio,90,2,40.41298,-3.71183,Cripta de la Almudena
9875,23654859,91094403,Inmaculada,Entire home/apt,Fuencarral - El Pardo,Fuentelareina,80,1,40.48182,-3.73739,Estadio Santiago Bernabéu
9876,23654882,15345068,Elizabeth,Private room,Salamanca,Fuente del Berro,20,2,40.42835,-3.66523,Barrio de Salamanca
9877,23657557,128990132,Roberto,Entire home/apt,Centro,Sol,140,0,40.41576,-3.70579,Casa de la Panaderia
9878,23657566,128990132,Roberto,Entire home/apt,Centro,Sol,140,0,40.41544,-3.70718,Plaza Mayor
9879,23657771,109127284,Daniel,Entire home/apt,Tetuán,Cuatro Caminos,100,1,40.45332,-3.69385,Estadio Santiago Bernabéu
9880,23658487,50262565,Angie,Private room,Centro,Justicia,35,71,40.42698,-3.69665,Fundación Mapfre Recoletos
9881,23658671,5144517,Fernando (Swindontravellers),Entire home/apt,Chamartín,El Viso,300,19,40.44625,-3.68925,Estadio Santiago Bernabéu
9882,23660687,174381789,Alvaro,Entire home/apt,Ciudad Lineal,Colina,132,28,40.46064,-3.66071,Estadio Santiago Bernabéu
9883,23664451,134501118,Amalie,Private room,Arganzuela,Acacias,45,1,40.40392,-3.70691,Puente de Toledo
9884,23665539,99233843,Snaillin,Private room,Arganzuela,Acacias,38,56,40.40362,-3.70425,Puente de Toledo
9885,23667274,53327354,Laura,Private room,Puente de Vallecas,San Diego,36,37,40.38268,-3.66732,Paseo del Prado
9886,23667784,3479484,Lara,Entire home/apt,Chamartín,Prosperidad,50,4,40.44264,-3.67016,Barrio de Salamanca
9887,23667896,80473977,Urbantec,Entire home/apt,Salamanca,Castellana,65,52,40.43702,-3.68091,Barrio de Salamanca
9888,23668195,5537924,Amaia,Entire home/apt,Centro,Palacio,90,31,40.40815,-3.71196,Cripta de la Almudena
9889,23668308,177219094,Oscar,Private room,Salamanca,Fuente del Berro,28,3,40.42788,-3.66225,Barrio de Salamanca
9890,23668705,177223949,Inmobiliaria,Entire home/apt,Centro,Palacio,60,0,40.41487,-3.71333,Cripta de la Almudena
9891,23673866,77213873,Loren,Entire home/apt,Centro,Palacio,170,92,40.4092,-3.71078,Cripta de la Almudena
9892,23674514,143860194,Moncho,Entire home/apt,Arganzuela,Palos de Moguer,52,149,40.40313,-3.69526,Paseo del Prado
9893,23674750,143860194,Moncho,Entire home/apt,Arganzuela,Palos de Moguer,52,121,40.40266,-3.6953,Paseo del Prado
9894,23674753,5615555,Clara,Entire home/apt,Carabanchel,Comillas,60,5,40.39555,-3.71063,Puente de Toledo
9895,23674803,143860194,Moncho,Entire home/apt,Arganzuela,Palos de Moguer,53,123,40.40338,-3.69325,Paseo del Prado
9896,23675827,12030420,Ignacio & Diego MyCityHome,Entire home/apt,Moncloa - Aravaca,Ciudad Universitaria,49,9,40.46979,-3.72742,Estadio Santiago Bernabéu
9897,23675839,12030420,Ignacio & Diego MyCityHome,Entire home/apt,Centro,Embajadores,49,12,40.41393,-3.70418,Plaza Mayor
9898,23675842,12030420,Ignacio & Diego MyCityHome,Entire home/apt,Moncloa - Aravaca,Aravaca,49,16,40.45956,-3.7819,Casa de Campo
9899,23675843,12030420,Ignacio & Diego MyCityHome,Entire home/apt,Centro,Embajadores,49,11,40.4126,-3.70496,Plaza Mayor
9900,23675851,12030420,Ignacio & Diego MyCityHome,Entire home/apt,Centro,Universidad,49,24,40.42741,-3.70525,Malasaña
9901,23675993,107141654,Leeways,Entire home/apt,Centro,Justicia,100,93,40.42075,-3.69934,Edificio Metrópolis
9902,23679284,54310958,Be Mate,Entire home/apt,Centro,Justicia,114,25,40.42569,-3.70086,Malasaña
9903,23681739,177353583,Luis Alberto,Private room,Carabanchel,Buenavista,10,0,40.36249,-3.76047,La Latina
9904,23681849,2711109,Yolanda ... /Alrezkate S.L,Entire home/apt,Centro,Sol,140,0,40.41963,-3.70075,Edificio Metrópolis
9905,23682579,152611267,Carlos,Entire home/apt,Centro,Justicia,80,48,40.42403,-3.69926,Malasaña
9906,23684077,157742594,Leidy,Entire home/apt,Centro,Justicia,160,74,40.42345,-3.69734,Fundación Mapfre Recoletos
9907,23684332,163535240,Mar,Private room,Ciudad Lineal,Pueblo Nuevo,21,37,40.43031,-3.63375,Calle de Alcalá
9908,23684921,144970795,Ana,Entire home/apt,San Blas - Canillejas,Simancas,50,0,40.44109,-3.61759,Calle de Alcalá
9909,23685128,69566471,Javier,Entire home/apt,Chamberí,Arapiles,275,0,40.43813,-3.7095,Malasaña
9910,23691864,130100816,Santi,Entire home/apt,Salamanca,Goya,150,12,40.42765,-3.6747,Barrio de Salamanca
9911,23692698,177473528,Cristina,Entire home/apt,Centro,Embajadores,100,9,40.41271,-3.70228,Barrio de Las Letras
9912,23693237,113864545,Miguel,Entire home/apt,Centro,Justicia,80,11,40.42248,-3.69814,Edificio Metrópolis
9913,23694900,112373304,Daniel,Entire home/apt,Centro,Universidad,99,6,40.42563,-3.71065,Museo Cerralbo
9914,23697721,173380099,Madrid,Private room,Barajas,Timón,40,178,40.47199,-3.58213,Calle de Alcalá
9915,23697736,177513370,Cristian Angel,Private room,Arganzuela,Palos de Moguer,25,43,40.40325,-3.69155,Paseo del Prado
9916,23698227,174381789,Alvaro,Entire home/apt,Retiro,Pacífico,158,19,40.40481,-3.68238,Paseo del Prado
9917,23698875,17643023,Sergio,Private room,Centro,Embajadores,20,3,40.41048,-3.70877,Plaza Mayor
9918,23699973,2419618,Luis,Private room,Centro,Palacio,42,3,40.42093,-3.71204,Plaza de Oriente
9919,23701098,177542171,Luis,Private room,Centro,Universidad,41,20,40.42868,-3.70568,Malasaña
9920,23702178,177561604,Juan Y Mari,Private room,Arganzuela,Chopera,30,17,40.39708,-3.69834,Puente de Toledo
9921,23702222,9846097,Jesus,Entire home/apt,Carabanchel,Vista Alegre,55,4,40.38946,-3.74246,La Latina
9922,23706651,12398785,Silvia & George,Entire home/apt,Centro,Embajadores,66,48,40.40834,-3.70964,Plaza Mayor
9923,23706878,177620871,Carlota ONeill,Entire home/apt,Ciudad Lineal,San Pascual,120,2,40.44356,-3.65011,Calle de Alcalá
9924,23711536,69319295,Toni,Entire home/apt,Centro,Embajadores,65,36,40.41039,-3.70294,Barrio de Las Letras
9925,23714904,30069794,Clea,Private room,Centro,Cortes,60,1,40.41404,-3.6982,Barrio de Las Letras
9926,23721334,66463499,Nico,Entire home/apt,Carabanchel,OpaÃ±el,75,94,40.39436,-3.72183,Puente de Toledo
9927,23723964,120664285,Teresa Y Marisol,Entire home/apt,Salamanca,Castellana,92,16,40.43699,-3.68379,Barrio de Salamanca
9928,23723993,32619004,Javier,Private room,Centro,Universidad,45,0,40.42271,-3.70177,Gran Vía
9929,23726971,66691960,Carlos,Entire home/apt,Centro,Embajadores,110,64,40.41094,-3.7057,Plaza Mayor
9930,23727792,66691960,Carlos,Private room,Centro,Embajadores,70,0,40.41197,-3.70545,Plaza Mayor
9931,23728063,66691960,Carlos,Private room,Centro,Embajadores,60,0,40.41155,-3.70575,Plaza Mayor
9932,23728656,177883300,M,Private room,Villa de Vallecas,Casco Histórico de Vallecas,20,0,40.37358,-3.62081,Palacio De Cristal
9933,23737302,157660074,Ritha,Entire home/apt,Centro,Embajadores,53,114,40.41337,-3.70288,Barrio de Las Letras
9934,23737452,176500305,Valen,Private room,Moncloa - Aravaca,Argüelles,75,0,40.42682,-3.71443,Museo Cerralbo
9935,23738954,132093506,MariÃ¡n,Entire home/apt,Centro,Embajadores,55,14,40.41106,-3.70801,Plaza Mayor
9936,23738973,1650712,Ximena,Entire home/apt,Moncloa - Aravaca,Argüelles,170,2,40.42145,-3.7145,Museo Cerralbo
9937,23739309,5059659,Nicola,Entire home/apt,Centro,Embajadores,84,12,40.41263,-3.7008,Barrio de Las Letras
9938,23739530,40682110,Raluca,Private room,Puente de Vallecas,Entrevías,35,0,40.37717,-3.66445,Paseo del Prado
9939,23739671,1650712,Ximena,Entire home/apt,Centro,Universidad,104,7,40.42171,-3.70231,Gran Vía
9940,23742671,2472427,Karen,Entire home/apt,Chamberí,Trafalgar,70,1,40.42843,-3.69754,Malasaña
9941,23744986,10026212,David,Entire home/apt,Centro,Universidad,160,39,40.4211,-3.70685,Gran Vía
9942,23745996,2581962,Eduardo,Entire home/apt,Centro,Universidad,60,79,40.42636,-3.70944,Malasaña
9943,23747196,11237958,Mario,Private room,Chamartín,Castilla,125,7,40.47339,-3.68683,Estadio Santiago Bernabéu
9944,23747495,38830273,Cynthia,Private room,Latina,Aluche,18,5,40.39149,-3.74312,La Latina
9945,23747534,42509108,Felix,Entire home/apt,Arganzuela,Imperial,60,12,40.4138,-3.71859,Cripta de la Almudena
9946,23749845,176076144,Jing,Private room,Retiro,Ibiza,23,3,40.4174,-3.67064,Monumento a Alfonso XII
9947,23750842,84213235,ç²,Private room,Carabanchel,OpaÃ±el,30,0,40.3924,-3.72484,Puente de Toledo
9948,23756011,178181256,Maria,Entire home/apt,Centro,Sol,75,46,40.41683,-3.70401,Casa de la Panaderia
9949,23756192,178182399,Marcos,Entire home/apt,Centro,Universidad,45,35,40.42481,-3.7034,Malasaña
